customerID,total_sales,customer_class
65758,298.6,c
66292,298.5,c
62027,298.4,c
40266,298.4,c
12684,298.3,c
73199,298.3,c
3363,298.3,c
43144,298.3,c
46478,298.25,c
18931,298.1,c
74219,298.1,c
65627,298.0,c
67045,298.0,c
21780,298.0,c
65541,298.0,c
66622,298.0,c
30573,297.8,c
8007,297.8,c
20831,297.7,c
1933,297.65,c
20611,297.4,c
25690,297.4,c
62099,297.3,c
20757,297.3,c
76105,297.3,c
71082,297.2,c
64445,296.65,c
10047,296.6,c
61977,296.6,c
51768,296.5,c
61438,296.5,c
32669,296.35,c
9556,296.1,c
61037,295.85,c
76673,295.7,c
70144,295.6,c
34552,295.5,c
60917,295.45,c
35738,295.3,c
59048,295.3,c
14603,295.1,c
43550,295.0,c
76222,294.9,c
64949,294.9,c
75936,294.85,c
6024,294.8,c
25376,294.8,c
6975,294.8,c
22817,294.8,c
41375,294.8,c
6911,294.8,c
53835,294.7,c
13327,294.7,c
9618,294.7,c
38828,294.7,c
62753,294.7,c
25112,294.7,c
73597,294.7,c
53673,294.7,c
10052,294.7,c
60751,294.7,c
58893,294.65,c
73210,294.65,c
51681,294.6,c
58400,294.6,c
48672,294.6,c
47591,294.6,c
49144,294.6,c
64995,294.55,c
63246,294.55,c
75090,294.55,c
49998,294.5,c
38767,294.5,c
65350,294.5,c
53116,294.5,c
50402,294.5,c
29882,294.5,c
19848,294.5,c
60918,294.5,c
54782,294.5,c
67218,294.45,c
8712,294.4,c
65934,294.4,c
22276,294.4,c
29201,294.4,c
12327,294.3,c
59409,294.3,c
16712,294.3,c
20561,294.2,c
75398,294.2,c
69808,294.1,c
31492,294.0,c
46190,293.95,c
29811,293.9,c
49766,293.9,c
71193,293.9,c
53557,293.9,c
76274,293.9,c
47963,293.9,c
56413,293.9,c
76035,293.8,c
70659,293.8,c
15711,293.65,c
69832,293.6,c
76735,293.6,c
24046,293.5,c
32168,293.5,c
60676,293.5,c
71838,293.5,c
68633,293.4,c
48082,293.4,c
43477,293.4,c
23871,293.4,c
55738,293.4,c
20797,293.3,c
25899,293.3,c
70230,293.3,c
2812,293.2,c
16390,293.1,c
21391,293.1,c
69741,292.8,c
51236,292.75,c
53043,292.75,c
69076,292.45,c
63238,292.4,c
46566,292.4,c
5306,292.15,c
24636,292.05,c
75312,291.7,c
37866,291.6,c
28740,291.6,c
34815,291.55,c
47858,291.5,c
53921,291.1,c
30942,291.0,c
70407,291.0,c
32083,290.8,c
56546,290.8,c
4834,290.55,c
10147,290.4,c
29480,290.4,c
41782,290.4,c
29586,290.4,c
46637,290.2,c
28455,290.0,c
46859,289.95,c
62204,289.95,c
2011,289.95,c
48389,289.9,c
57023,289.9,c
18790,289.9,c
58972,289.9,c
9678,289.9,c
32518,289.9,c
46411,289.9,c
71216,289.9,c
9246,289.9,c
71634,289.9,c
65109,289.9,c
64979,289.9,c
60547,289.9,c
50737,289.9,c
31557,289.9,c
65884,289.9,c
54830,289.9,c
21845,289.9,c
44673,289.85,c
64620,289.85,c
55886,289.85,c
26087,289.85,c
60262,289.85,c
47677,289.85,c
9217,289.85,c
55220,289.8,c
27762,289.8,c
52798,289.8,c
15646,289.8,c
76856,289.8,c
48511,289.8,c
8120,289.8,c
9682,289.8,c
52581,289.8,c
57459,289.8,c
4718,289.8,c
4722,289.8,c
23167,289.8,c
25322,289.8,c
40394,289.8,c
2757,289.8,c
14699,289.8,c
47055,289.8,c
51737,289.8,c
49183,289.8,c
39720,289.8,c
52879,289.8,c
57089,289.8,c
73973,289.8,c
47752,289.8,c
74624,289.8,c
37361,289.8,c
61095,289.8,c
40484,289.8,c
55396,289.8,c
36024,289.8,c
39739,289.8,c
53828,289.8,c
70651,289.8,c
48344,289.8,c
43012,289.8,c
69562,289.8,c
46290,289.8,c
56579,289.8,c
73487,289.8,c
3368,289.8,c
48397,289.8,c
28680,289.8,c
58011,289.8,c
51163,289.8,c
25629,289.8,c
49852,289.8,c
48204,289.8,c
60506,289.8,c
28586,289.8,c
65788,289.8,c
10931,289.8,c
50152,289.8,c
54360,289.8,c
62420,289.8,c
60808,289.8,c
57875,289.8,c
50104,289.8,c
17471,289.8,c
63420,289.8,c
75663,289.8,c
60279,289.8,c
4733,289.8,c
3135,289.8,c
60349,289.8,c
28551,289.75,c
17731,289.75,c
67990,289.75,c
57098,289.75,c
1177,289.75,c
70201,289.75,c
73647,289.75,c
72212,289.7,c
11515,289.7,c
53661,289.7,c
32891,289.7,c
14661,289.7,c
75651,289.7,c
75071,289.7,c
72278,289.7,c
61997,289.7,c
75506,289.7,c
23007,289.7,c
14706,289.7,c
49006,289.7,c
14424,289.7,c
51211,289.7,c
25088,289.7,c
59949,289.7,c
57625,289.7,c
25138,289.7,c
25613,289.7,c
20534,289.7,c
40044,289.7,c
6834,289.7,c
39777,289.7,c
24087,289.7,c
37198,289.7,c
58553,289.7,c
74498,289.7,c
5221,289.7,c
24924,289.7,c
55564,289.7,c
36136,289.7,c
6049,289.7,c
22582,289.7,c
46792,289.7,c
38211,289.7,c
50250,289.7,c
68111,289.7,c
12916,289.7,c
30253,289.7,c
69277,289.7,c
76799,289.7,c
51068,289.7,c
72617,289.7,c
52697,289.7,c
73710,289.7,c
68479,289.7,c
55862,289.7,c
49247,289.7,c
69030,289.7,c
41662,289.7,c
58929,289.7,c
27517,289.7,c
73341,289.7,c
77402,289.7,c
75862,289.7,c
75654,289.7,c
56220,289.7,c
75096,289.7,c
48484,289.7,c
77262,289.7,c
70103,289.7,c
72398,289.7,c
19103,289.7,c
19673,289.7,c
2879,289.7,c
50195,289.7,c
28502,289.7,c
14138,289.7,c
46211,289.7,c
72024,289.7,c
14002,289.7,c
33345,289.7,c
6092,289.7,c
76134,289.65,c
63210,289.65,c
54114,289.65,c
36822,289.65,c
45406,289.65,c
28239,289.65,c
57874,289.6,c
58030,289.6,c
38647,289.6,c
48436,289.6,c
64426,289.6,c
53591,289.6,c
68939,289.6,c
37924,289.6,c
38229,289.6,c
74523,289.6,c
7883,289.6,c
25745,289.6,c
74473,289.6,c
59111,289.6,c
46745,289.6,c
59209,289.6,c
50984,289.6,c
61038,289.6,c
75265,289.6,c
16753,289.6,c
30607,289.6,c
42823,289.6,c
46319,289.6,c
52506,289.6,c
76796,289.6,c
49753,289.6,c
63213,289.6,c
68426,289.6,c
72802,289.6,c
10975,289.6,c
35044,289.6,c
72840,289.6,c
29564,289.6,c
44095,289.6,c
72902,289.6,c
56583,289.6,c
72937,289.6,c
21609,289.6,c
49403,289.6,c
47375,289.6,c
53428,289.6,c
39407,289.6,c
39569,289.6,c
47051,289.6,c
74181,289.6,c
61477,289.6,c
65124,289.6,c
8566,289.6,c
52222,289.6,c
6789,289.6,c
26865,289.6,c
10323,289.6,c
40054,289.55,c
73711,289.55,c
25328,289.55,c
8093,289.55,c
4033,289.5,c
26391,289.5,c
14669,289.5,c
8336,289.5,c
74495,289.5,c
57990,289.5,c
60672,289.5,c
61119,289.5,c
77139,289.5,c
22786,289.5,c
50550,289.5,c
65260,289.5,c
13964,289.5,c
65410,289.5,c
47248,289.5,c
9776,289.5,c
21872,289.5,c
26716,289.5,c
65256,289.5,c
58076,289.5,c
72534,289.5,c
54455,289.5,c
61927,289.5,c
36882,289.5,c
68735,289.5,c
18367,289.5,c
75075,289.5,c
64208,289.5,c
68144,289.5,c
35329,289.5,c
18379,289.5,c
53919,289.5,c
67692,289.5,c
53654,289.5,c
52283,289.5,c
54011,289.5,c
70575,289.5,c
34871,289.5,c
23589,289.45,c
69385,289.4,c
45411,289.4,c
52352,289.4,c
57460,289.4,c
47013,289.4,c
58932,289.4,c
75173,289.4,c
51609,289.4,c
63437,289.4,c
76560,289.4,c
815,289.4,c
50404,289.4,c
72194,289.4,c
19373,289.4,c
12830,289.4,c
52515,289.4,c
66449,289.4,c
12943,289.35,c
63389,289.3,c
20306,289.3,c
57881,289.3,c
47741,289.3,c
48712,289.3,c
67122,289.3,c
27221,289.3,c
63818,289.3,c
16146,289.2,c
33505,289.2,c
59106,289.2,c
64604,289.0,c
64817,289.0,c
64938,289.0,c
64707,289.0,c
72779,289.0,c
64839,289.0,c
71832,289.0,c
64916,289.0,c
64771,289.0,c
64446,289.0,c
64914,289.0,c
54224,288.95,c
70260,288.9,c
67054,288.9,c
45405,288.9,c
74250,288.9,c
28619,288.9,c
68108,288.9,c
40559,288.9,c
70962,288.8,c
59948,288.75,c
27816,288.7,c
73034,288.7,c
39919,288.6,c
56146,288.5,c
51995,288.3,c
36761,288.3,c
57218,288.1,c
64792,288.0,c
62671,288.0,c
31126,288.0,c
47523,288.0,c
51330,288.0,c
55659,288.0,c
63824,287.7,c
62456,287.65,c
24115,287.6,c
11384,287.55,c
5088,287.5,c
4151,287.5,c
62255,287.5,c
34027,287.4,c
73126,287.4,c
667,287.4,c
64830,287.3,c
5227,287.2,c
1827,287.2,c
53099,287.2,c
27601,287.1,c
58691,287.0,c
54364,286.7,c
71308,286.7,c
65488,286.6,c
31646,286.5,c
65534,286.4,c
75231,286.2,c
70856,286.0,c
7712,286.0,c
72303,286.0,c
25090,285.9,c
49478,285.75,c
19117,285.7,c
39329,285.65,c
56080,285.6,c
71924,285.4,c
6386,285.4,c
46360,285.3,c
63963,285.1,c
53533,285.1,c
51399,284.9,c
54770,284.85,c
74241,284.8,c
62932,284.8,c
41880,284.8,c
51472,284.8,c
50418,284.8,c
43480,284.8,c
49205,284.8,c
12265,284.8,c
15316,284.8,c
33551,284.8,c
63107,284.8,c
75665,284.8,c
50347,284.8,c
47714,284.75,c
74542,284.75,c
66496,284.75,c
70515,284.7,c
52489,284.7,c
39715,284.7,c
2706,284.65,c
66345,284.65,c
25345,284.65,c
2056,284.6,c
52598,284.6,c
23008,284.6,c
27049,284.6,c
21241,284.6,c
57289,284.6,c
7629,284.6,c
47753,284.6,c
6426,284.6,c
70417,284.6,c
50616,284.55,c
60082,284.5,c
20869,284.5,c
60496,284.5,c
19919,284.5,c
75145,284.5,c
43626,284.5,c
71423,284.5,c
23173,284.5,c
1378,284.5,c
60633,284.5,c
12793,284.5,c
56731,284.5,c
75397,284.45,c
68872,284.45,c
16194,284.4,c
65409,284.4,c
75861,284.4,c
31016,284.4,c
63081,284.4,c
59387,284.4,c
13124,284.4,c
58027,284.4,c
63462,284.3,c
20512,284.2,c
41319,284.15,c
8652,284.1,c
72830,284.0,c
3000,283.9,c
63033,283.9,c
6737,283.9,c
29835,283.9,c
30843,283.8,c
74947,283.8,c
72540,283.8,c
58960,283.8,c
46997,283.75,c
68380,283.75,c
22790,283.7,c
64687,283.7,c
12345,283.7,c
33843,283.7,c
25337,283.65,c
60238,283.6,c
27107,283.6,c
53579,283.6,c
2572,283.55,c
27752,283.55,c
67905,283.5,c
3477,283.5,c
28191,283.5,c
9312,283.5,c
15376,283.5,c
12547,283.4,c
46937,283.4,c
58539,283.4,c
58907,283.4,c
72290,283.4,c
23789,283.4,c
75929,283.4,c
12630,283.3,c
54430,283.2,c
17851,283.2,c
15372,283.2,c
10820,283.2,c
42524,283.15,c
63449,282.6,c
40360,282.6,c
20509,282.45,c
20137,282.4,c
7069,282.4,c
71846,282.35,c
70367,282.2,c
70209,281.9,c
68055,281.7,c
46693,281.65,c
50426,281.6,c
55674,281.2,c
74698,280.4,c
24344,280.4,c
47550,280.4,c
28810,280.4,c
72344,280.0,c
10481,280.0,c
63250,280.0,c
40121,280.0,c
75903,280.0,c
66968,280.0,c
49435,280.0,c
39636,279.95,c
53238,279.95,c
57507,279.95,c
27596,279.9,c
64884,279.9,c
50397,279.9,c
69828,279.9,c
61021,279.9,c
61027,279.9,c
48465,279.9,c
41327,279.9,c
50989,279.9,c
60909,279.9,c
29825,279.9,c
58504,279.9,c
72655,279.9,c
56740,279.9,c
74500,279.9,c
65762,279.9,c
54672,279.9,c
24306,279.9,c
5988,279.9,c
73540,279.9,c
26749,279.9,c
75480,279.9,c
43491,279.9,c
45599,279.9,c
21918,279.9,c
60038,279.9,c
40909,279.9,c
4285,279.9,c
43951,279.9,c
65011,279.9,c
37765,279.9,c
20485,279.9,c
48865,279.9,c
60505,279.9,c
55169,279.85,c
52277,279.85,c
47278,279.85,c
9655,279.85,c
44181,279.85,c
7651,279.85,c
51018,279.85,c
7072,279.8,c
42950,279.8,c
539,279.8,c
44931,279.8,c
14080,279.8,c
60817,279.8,c
828,279.8,c
48279,279.8,c
75321,279.8,c
65566,279.8,c
50626,279.8,c
35482,279.8,c
50088,279.8,c
11453,279.8,c
50212,279.8,c
60194,279.8,c
11410,279.8,c
47869,279.8,c
70385,279.8,c
15999,279.8,c
73620,279.8,c
20578,279.8,c
69967,279.8,c
59339,279.8,c
65475,279.8,c
817,279.8,c
32391,279.8,c
68846,279.8,c
49611,279.8,c
51361,279.8,c
63580,279.8,c
58264,279.8,c
53505,279.8,c
57853,279.8,c
67357,279.8,c
71624,279.8,c
45833,279.8,c
55126,279.8,c
75632,279.8,c
56656,279.8,c
38534,279.8,c
11038,279.8,c
45763,279.8,c
4186,279.8,c
32494,279.8,c
49874,279.8,c
57823,279.8,c
71611,279.8,c
56562,279.8,c
32647,279.8,c
59972,279.8,c
19032,279.8,c
34428,279.8,c
68783,279.8,c
46334,279.8,c
68186,279.8,c
77130,279.8,c
48014,279.8,c
76121,279.8,c
65697,279.8,c
62283,279.8,c
48095,279.8,c
66200,279.8,c
17608,279.8,c
60462,279.8,c
59613,279.8,c
56629,279.8,c
23863,279.8,c
46061,279.8,c
30710,279.8,c
12623,279.8,c
57233,279.8,c
61865,279.8,c
59175,279.8,c
49375,279.8,c
36539,279.8,c
57293,279.8,c
61099,279.8,c
64319,279.8,c
1263,279.8,c
70049,279.8,c
61363,279.8,c
62747,279.8,c
64997,279.8,c
74260,279.8,c
62732,279.8,c
50744,279.8,c
41664,279.8,c
41583,279.8,c
72334,279.8,c
2711,279.8,c
6375,279.8,c
6539,279.8,c
22161,279.8,c
31038,279.8,c
9322,279.8,c
76648,279.8,c
30724,279.8,c
50268,279.8,c
32922,279.8,c
76373,279.8,c
60983,279.8,c
31338,279.8,c
53498,279.8,c
50784,279.8,c
58671,279.8,c
36580,279.8,c
52382,279.75,c
36877,279.75,c
46842,279.75,c
69001,279.75,c
22190,279.75,c
73795,279.75,c
18510,279.75,c
75003,279.7,c
73211,279.7,c
65799,279.7,c
53588,279.7,c
19374,279.7,c
35592,279.7,c
67408,279.7,c
4152,279.7,c
547,279.7,c
46998,279.7,c
28021,279.7,c
3742,279.7,c
54368,279.7,c
72480,279.7,c
50068,279.7,c
72856,279.7,c
25859,279.7,c
51730,279.7,c
2171,279.7,c
59355,279.7,c
69049,279.7,c
49796,279.7,c
52609,279.7,c
75923,279.7,c
47837,279.7,c
27351,279.7,c
51189,279.7,c
17482,279.7,c
65677,279.7,c
70400,279.7,c
76521,279.7,c
74375,279.7,c
4140,279.7,c
53804,279.7,c
60615,279.7,c
46414,279.7,c
4801,279.7,c
76197,279.7,c
52210,279.7,c
70106,279.7,c
57329,279.7,c
13838,279.7,c
69213,279.7,c
67491,279.7,c
37076,279.7,c
66983,279.7,c
59983,279.7,c
70507,279.7,c
50751,279.7,c
70984,279.7,c
7652,279.7,c
39869,279.7,c
51692,279.7,c
54929,279.7,c
1221,279.7,c
7101,279.7,c
45637,279.7,c
51318,279.7,c
48201,279.7,c
39367,279.7,c
22819,279.7,c
10681,279.7,c
2367,279.7,c
96,279.7,c
51143,279.7,c
57883,279.7,c
77359,279.7,c
70238,279.7,c
68109,279.65,c
39063,279.65,c
49062,279.65,c
74880,279.65,c
41147,279.65,c
53193,279.6,c
55769,279.6,c
72275,279.6,c
72610,279.6,c
63365,279.6,c
69556,279.6,c
47372,279.6,c
47330,279.6,c
24041,279.6,c
47428,279.6,c
48352,279.6,c
73139,279.6,c
36668,279.6,c
71653,279.6,c
20771,279.6,c
66951,279.6,c
29257,279.6,c
17329,279.6,c
53156,279.6,c
4540,279.6,c
61628,279.6,c
28839,279.6,c
73173,279.6,c
70344,279.6,c
47175,279.6,c
36603,279.6,c
75547,279.6,c
72900,279.6,c
55289,279.6,c
11185,279.6,c
32111,279.6,c
70568,279.6,c
33387,279.6,c
69334,279.6,c
63759,279.6,c
48010,279.6,c
56780,279.6,c
22543,279.6,c
7087,279.6,c
12550,279.6,c
74345,279.6,c
62954,279.6,c
68459,279.6,c
73792,279.6,c
12965,279.6,c
63978,279.6,c
66696,279.6,c
51549,279.6,c
43152,279.6,c
55703,279.6,c
52953,279.6,c
21541,279.6,c
47884,279.6,c
30587,279.6,c
49635,279.6,c
23663,279.6,c
75259,279.6,c
33534,279.6,c
48687,279.6,c
28051,279.6,c
4428,279.6,c
55518,279.6,c
77291,279.6,c
50716,279.6,c
3520,279.6,c
43188,279.6,c
49495,279.6,c
6411,279.6,c
20880,279.6,c
43835,279.6,c
10952,279.6,c
7653,279.6,c
58544,279.6,c
72816,279.6,c
12095,279.6,c
37666,279.6,c
73450,279.6,c
70301,279.6,c
10828,279.6,c
64705,279.6,c
74246,279.6,c
76406,279.6,c
38566,279.6,c
76469,279.6,c
18345,279.6,c
12268,279.6,c
24642,279.6,c
46925,279.6,c
76004,279.6,c
67834,279.6,c
3786,279.55,c
5113,279.55,c
24939,279.55,c
21906,279.55,c
70538,279.5,c
77074,279.5,c
32932,279.5,c
40704,279.5,c
33211,279.5,c
12329,279.5,c
44501,279.5,c
43702,279.5,c
71128,279.5,c
55517,279.5,c
40991,279.5,c
63497,279.5,c
76037,279.5,c
7693,279.5,c
58973,279.5,c
75686,279.5,c
54184,279.5,c
10686,279.5,c
59989,279.5,c
54212,279.5,c
213,279.5,c
58359,279.5,c
60167,279.5,c
69301,279.5,c
46324,279.5,c
48357,279.5,c
42111,279.45,c
44401,279.45,c
10592,279.4,c
66898,279.4,c
61694,279.4,c
9281,279.4,c
56072,279.4,c
66339,279.4,c
57633,279.4,c
27377,279.4,c
30213,279.4,c
70592,279.4,c
20879,279.4,c
50569,279.4,c
48354,279.4,c
58035,279.4,c
70365,279.4,c
30998,279.4,c
73752,279.35,c
23402,279.35,c
53291,279.3,c
69011,279.3,c
18904,279.2,c
65466,279.0,c
3373,279.0,c
66209,279.0,c
65686,279.0,c
72551,279.0,c
65868,279.0,c
65392,279.0,c
65380,279.0,c
66743,279.0,c
65846,279.0,c
73057,279.0,c
65792,279.0,c
65976,279.0,c
65973,279.0,c
73815,279.0,c
69598,279.0,c
26445,279.0,c
69039,279.0,c
23138,279.0,c
74573,279.0,c
72218,279.0,c
71229,279.0,c
70133,279.0,c
66264,279.0,c
76400,279.0,c
72848,278.95,c
64203,278.85,c
68820,278.8,c
65873,278.8,c
58661,278.8,c
72683,278.7,c
22831,278.7,c
65587,278.7,c
50927,278.65,c
67309,278.4,c
45001,278.2,c
9819,278.2,c
12496,278.0,c
65692,278.0,c
52788,278.0,c
69420,278.0,c
73970,278.0,c
66222,278.0,c
41231,277.9,c
70050,277.9,c
31477,277.9,c
24264,277.8,c
61981,277.7,c
65237,277.7,c
48034,277.5,c
38344,277.4,c
12944,277.4,c
64360,277.4,c
69330,277.3,c
47771,277.3,c
65751,277.3,c
46815,276.95,c
69244,276.8,c
66115,276.8,c
64870,276.6,c
52151,276.6,c
27291,276.35,c
57760,276.3,c
30428,276.3,c
75645,276.0,c
72828,276.0,c
73555,275.9,c
72301,275.85,c
18228,275.8,c
767,275.8,c
52268,275.7,c
29148,275.65,c
72216,275.6,c
54258,275.5,c
64175,275.5,c
27233,275.5,c
16060,275.4,c
53384,275.3,c
42543,275.2,c
37442,275.2,c
9952,274.9,c
66657,274.9,c
51518,274.8,c
47721,274.8,c
61786,274.8,c
58710,274.8,c
48400,274.8,c
57253,274.7,c
12810,274.7,c
28713,274.7,c
77081,274.7,c
38326,274.7,c
53709,274.7,c
72307,274.7,c
73652,274.7,c
56858,274.7,c
73908,274.65,c
677,274.65,c
15727,274.6,c
56328,274.6,c
62801,274.6,c
5577,274.6,c
49502,274.6,c
54639,274.6,c
69312,274.6,c
50687,274.6,c
31058,274.6,c
74851,274.6,c
31721,274.6,c
13342,274.6,c
61394,274.6,c
59341,274.55,c
52873,274.5,c
40884,274.5,c
41307,274.5,c
76438,274.5,c
63117,274.5,c
59291,274.5,c
16758,274.5,c
59673,274.5,c
40933,274.5,c
64543,274.5,c
64524,274.5,c
22544,274.45,c
75706,274.45,c
38502,274.4,c
63450,274.4,c
59088,274.4,c
67313,274.4,c
67454,274.4,c
11805,274.4,c
65144,274.4,c
46322,274.4,c
48042,274.4,c
50059,274.3,c
66248,274.3,c
57916,274.3,c
22000,274.3,c
54222,274.3,c
71578,274.3,c
37676,274.3,c
72675,274.3,c
40147,274.3,c
51064,274.3,c
821,274.25,c
303,274.2,c
73573,274.1,c
19859,273.9,c
17947,273.9,c
9713,273.9,c
50671,273.9,c
42010,273.9,c
6687,273.8,c
57011,273.8,c
73042,273.7,c
44987,273.7,c
73069,273.6,c
70236,273.6,c
6635,273.6,c
15320,273.6,c
73589,273.5,c
70602,273.5,c
72933,273.5,c
58777,273.5,c
53604,273.5,c
71740,273.4,c
53551,273.4,c
39352,273.35,c
25547,273.3,c
30769,273.3,c
43933,273.3,c
28629,273.2,c
64284,273.2,c
67282,273.1,c
73886,273.0,c
65262,272.9,c
70741,272.9,c
2668,272.7,c
21792,272.3,c
47433,272.1,c
72773,272.1,c
28522,271.8,c
59316,271.75,c
52764,271.4,c
1426,271.1,c
73934,270.8,c
50334,270.8,c
60920,270.75,c
69366,270.75,c
32246,270.65,c
59234,270.4,c
31420,270.4,c
74991,270.4,c
47907,270.3,c
27453,270.3,c
65062,270.3,c
31488,270.15,c
38342,270.0,c
60069,270.0,c
59338,270.0,c
56616,270.0,c
22174,269.95,c
41654,269.95,c
47072,269.9,c
69938,269.9,c
70848,269.9,c
60397,269.9,c
23733,269.9,c
74353,269.9,c
56463,269.9,c
29424,269.9,c
74304,269.9,c
5871,269.85,c
68463,269.85,c
47514,269.85,c
4969,269.85,c
62961,269.85,c
37818,269.85,c
8708,269.85,c
69864,269.85,c
51460,269.85,c
20942,269.85,c
38146,269.85,c
62321,269.8,c
70649,269.8,c
64080,269.8,c
68163,269.8,c
1294,269.8,c
58629,269.8,c
67795,269.8,c
66211,269.8,c
71648,269.8,c
65376,269.8,c
70642,269.8,c
66362,269.8,c
48294,269.8,c
3946,269.8,c
65543,269.8,c
49836,269.8,c
8896,269.8,c
2272,269.8,c
54111,269.8,c
48896,269.8,c
3855,269.8,c
75494,269.8,c
61625,269.8,c
53414,269.8,c
76223,269.8,c
59766,269.8,c
52370,269.8,c
38081,269.8,c
58031,269.8,c
28132,269.8,c
64229,269.8,c
22652,269.8,c
46063,269.8,c
24933,269.8,c
68704,269.8,c
2309,269.8,c
38702,269.8,c
6292,269.8,c
7919,269.8,c
29125,269.8,c
14731,269.8,c
4146,269.8,c
24610,269.8,c
1952,269.8,c
56455,269.8,c
6033,269.8,c
6706,269.8,c
73231,269.8,c
44992,269.8,c
54618,269.8,c
37311,269.8,c
58404,269.8,c
57395,269.8,c
46423,269.8,c
50966,269.8,c
66905,269.8,c
65290,269.8,c
66816,269.8,c
71465,269.8,c
72451,269.8,c
69775,269.8,c
53643,269.8,c
60427,269.8,c
37781,269.8,c
63577,269.8,c
19619,269.8,c
23019,269.8,c
31230,269.8,c
63621,269.8,c
50063,269.8,c
5030,269.8,c
59101,269.8,c
54842,269.8,c
50038,269.8,c
47015,269.8,c
60775,269.8,c
58824,269.8,c
56448,269.8,c
44681,269.75,c
50031,269.75,c
77398,269.75,c
24088,269.75,c
43137,269.75,c
77046,269.75,c
59401,269.75,c
44523,269.75,c
16741,269.75,c
72573,269.75,c
29810,269.7,c
66246,269.7,c
65243,269.7,c
56587,269.7,c
56908,269.7,c
70623,269.7,c
74368,269.7,c
45545,269.7,c
49443,269.7,c
59719,269.7,c
53398,269.7,c
1604,269.7,c
74006,269.7,c
69569,269.7,c
10585,269.7,c
4870,269.7,c
59982,269.7,c
71259,269.7,c
51440,269.7,c
52707,269.7,c
38448,269.7,c
38460,269.7,c
66482,269.7,c
2707,269.7,c
75088,269.7,c
16432,269.7,c
59695,269.7,c
14830,269.7,c
75112,269.7,c
19139,269.7,c
6934,269.7,c
20139,269.7,c
74572,269.7,c
59295,269.7,c
13370,269.7,c
72743,269.7,c
72442,269.7,c
10280,269.7,c
73823,269.7,c
39521,269.7,c
74111,269.7,c
5459,269.7,c
31148,269.7,c
48390,269.7,c
23305,269.7,c
31587,269.7,c
44844,269.7,c
73220,269.7,c
67528,269.7,c
65030,269.7,c
3943,269.7,c
14013,269.7,c
53799,269.7,c
7530,269.7,c
73987,269.7,c
63220,269.7,c
56274,269.7,c
75470,269.7,c
66925,269.7,c
76268,269.7,c
65357,269.7,c
40578,269.7,c
25750,269.7,c
3223,269.7,c
12989,269.7,c
23338,269.7,c
77500,269.7,c
24013,269.7,c
74312,269.7,c
49722,269.7,c
2741,269.7,c
3347,269.7,c
46713,269.7,c
13072,269.7,c
1481,269.7,c
42215,269.7,c
10856,269.7,c
12137,269.7,c
60011,269.7,c
22959,269.7,c
380,269.7,c
60090,269.7,c
13802,269.7,c
28143,269.7,c
52478,269.7,c
76724,269.7,c
70963,269.7,c
55524,269.7,c
53974,269.7,c
52473,269.7,c
22729,269.7,c
55505,269.7,c
42616,269.7,c
3228,269.7,c
76494,269.7,c
47427,269.7,c
25250,269.7,c
33953,269.7,c
31187,269.7,c
74700,269.7,c
44595,269.7,c
2133,269.7,c
51847,269.7,c
9456,269.7,c
12206,269.65,c
22830,269.6,c
4502,269.6,c
70307,269.6,c
50545,269.6,c
15106,269.6,c
56270,269.6,c
62393,269.6,c
67841,269.6,c
57462,269.6,c
48227,269.6,c
77271,269.6,c
59601,269.6,c
28009,269.6,c
43404,269.6,c
75979,269.6,c
73771,269.6,c
23835,269.6,c
49876,269.6,c
56326,269.6,c
74036,269.6,c
56570,269.6,c
13766,269.6,c
72246,269.6,c
52471,269.6,c
76036,269.6,c
27680,269.6,c
34220,269.6,c
68302,269.6,c
53247,269.6,c
13113,269.6,c
56615,269.6,c
72927,269.6,c
61225,269.6,c
70876,269.6,c
59007,269.6,c
19344,269.6,c
75366,269.6,c
11750,269.6,c
70422,269.6,c
1008,269.6,c
67821,269.6,c
64742,269.6,c
74579,269.6,c
59290,269.6,c
36247,269.6,c
46572,269.6,c
71882,269.6,c
76122,269.6,c
76362,269.6,c
51413,269.6,c
697,269.6,c
48848,269.6,c
33703,269.6,c
20586,269.6,c
35359,269.6,c
12919,269.6,c
29031,269.6,c
8334,269.6,c
59953,269.55,c
15775,269.55,c
74097,269.55,c
1725,269.55,c
25163,269.5,c
13273,269.5,c
6732,269.5,c
35735,269.5,c
53822,269.5,c
63661,269.5,c
56636,269.5,c
56650,269.5,c
5128,269.5,c
75360,269.5,c
35345,269.5,c
18105,269.5,c
62996,269.5,c
49056,269.5,c
49372,269.5,c
12047,269.5,c
6032,269.5,c
1953,269.5,c
16501,269.5,c
76668,269.5,c
76180,269.5,c
77512,269.5,c
77247,269.5,c
73302,269.5,c
64925,269.5,c
71808,269.5,c
67292,269.5,c
46495,269.5,c
72949,269.5,c
75898,269.5,c
34560,269.5,c
74380,269.5,c
67754,269.5,c
59001,269.5,c
3057,269.5,c
58508,269.5,c
67070,269.5,c
48452,269.5,c
76188,269.45,c
65759,269.4,c
10867,269.4,c
29994,269.4,c
18334,269.4,c
52562,269.4,c
1950,269.4,c
75627,269.4,c
20425,269.4,c
58961,269.4,c
74017,269.4,c
18729,269.4,c
38420,269.3,c
34196,269.3,c
63751,269.3,c
33562,269.2,c
25365,269.2,c
27518,269.2,c
47411,269.1,c
63733,269.0,c
63385,268.9,c
73951,268.9,c
27227,268.9,c
38816,268.9,c
